user_id,course_id,rating,course_title,organization,difficulty
83,733,4.191053224105371,"Social Norms, Social Change I",University of Pennsylvania,Beginner
83,544,3.937563135651664,Leading People and Teams,University of Michigan,Beginner
83,1,4.426160288574295,A Crash Course in Causality:  Inferring Causal Effects from Observational Data,University of Pennsylvania,Intermediate
83,432,4.573670021357482,Infectious Disease Modelling,Imperial College London,Intermediate
83,427,4.213907661461234,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",deeplearning.ai,Beginner
84,371,3.9591804251608287,Geopolítica y gobernanza global: riesgos y oportunidades,ESADE Business and Law School,Mixed
84,498,3.7446677048103303,Introduction to Genomic Technologies,Johns Hopkins University,Mixed
84,495,4.458702333441456,Introduction to Forensic Science,"Nanyang Technological University, Singapore",Mixed
84,269,4.724720287980055,Entrepreneurship 2: Launching your Start-Up,University of Pennsylvania,Mixed
84,549,3.5290191726819664,Learn English: Advanced Academic Speaking and Listening,"University of California, Irvine",Intermediate
84,756,4.360295816151056,Strategic Business Management - Microeconomics,"University of California, Irvine",Beginner
85,3,4.279820600154759,A Law Student's Toolkit,Yale University,Mixed
85,445,3.5599410290213935,Instructional Design Foundations and Applications,University of Illinois at Urbana-Champaign,Mixed
85,887,4.475425866898003,Психолингвистика (Psycholinguistics),Saint Petersburg State University,Mixed
85,136,4.540759460841796,Classical Sociological Theory,University of Amsterdam,Mixed
85,239,4.357682141022156,Dog Emotion and Cognition,Duke University,Mixed
85,565,4.42054024919743,Machine Learning Foundations: A Case Study Approach,University of Washington,Mixed
85,667,4.14949300956305,Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,Mixed
85,455,4.238790424742378,International Law in Action: the Arbitration of International Disputes,Universiteit Leiden,Mixed
85,815,4.483979974661424,The Science of Well-Being,Yale University,Mixed
85,790,4.012515534614221,The Addicted Brain,Emory University,Beginner
85,828,3.8824515091501657,Tricky American English Pronunciation,"University of California, Irvine",Beginner
85,51,3.899292057019597,Antibiotic Stewardship,Stanford University,Advanced
85,371,4.810407274990835,Geopolítica y gobernanza global: riesgos y oportunidades,ESADE Business and Law School,Mixed
86,315,4.097051345574675,Financial Reporting,University of Illinois at Urbana-Champaign,Intermediate
86,760,4.462574587630979,Strategic Sales Management,Fundação Instituto de Administração,Intermediate
86,625,3.5772753344694617,Networking in Google Cloud,Google Cloud,Intermediate
86,340,4.061406833006667,Functional Programming Principles in Scala,École Polytechnique Fédérale de Lausanne,Intermediate
86,195,4.064806341409758,Data Mining,University of Illinois at Urbana-Champaign,Intermediate
86,617,4.322436535244966,Music Business,Berklee College of Music,Beginner
86,694,4.595353014702095,"Recruiting, Hiring, and Onboarding Employees",University of Minnesota,Mixed
86,644,3.837274142412938,Palo Alto Networks Cybersecurity,Palo Alto Networks,Beginner
87,477,4.357773141336441,Introduction to Classical Music,Yale University,Mixed
87,88,4.138459767379407,Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development,University of Michigan,Mixed
87,869,4.185292839676061,Write Professional Emails in English,Georgia Institute of Technology,Mixed
87,809,4.502228969493576,The Power of Microeconomics: Economic Principles in the Real World,"University of California, Irvine",Mixed
87,278,4.1644637886667155,Epigenetic Control of Gene Expression,The University of Melbourne,Mixed
87,174,4.097855500277789,Creative Writing: The Craft of Plot,Wesleyan University,Mixed
87,590,3.9162217127599948,Mastering Data Analysis in Excel,Duke University,Mixed
87,82,4.463554984169498,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Mixed
87,604,5.0,Microeconomics: The Power of Markets,University of Pennsylvania,Mixed
87,260,4.620800850599567,English for Business and Entrepreneurship,University of Pennsylvania,Beginner
87,207,3.4221778251557393,Data-driven Decision Making,PwC,Beginner
87,669,4.314209737233407,Probabilistic Graphical Models 1: Representation,Stanford University,Advanced
87,230,3.586920668852557,Digital Marketing,University of Illinois at Urbana-Champaign,Beginner
88,10,4.195960218180112,AI for Medical Prognosis,deeplearning.ai,Intermediate
88,721,4.105250310057932,Security in Google Cloud Platform,Google Cloud,Intermediate
88,318,4.733420402432916,Finanzas corporativas,Universidad Nacional Autónoma de México,Intermediate
88,339,4.347141065328091,Full-Stack Web Development with React,The Hong Kong University of Science and Technology,Intermediate
88,504,4.051650683478768,Introduction to Mathematical Thinking,Stanford University,Intermediate
88,294,4.548017776753903,Excel Skills for Business: Intermediate I,Macquarie University,Intermediate
88,376,4.643236156644866,Getting Started with Go,"University of California, Irvine",Intermediate
88,336,4.230705728179669,Front-End Web Development with React,The Hong Kong University of Science and Technology,Intermediate
88,660,4.382870883818575,Power Electronics,University of Colorado Boulder,Intermediate
88,616,4.230080816968444,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Intermediate
88,100,4.245592341237755,Branding: The Creative Journey,IE Business School,Beginner
88,828,3.936662927769287,Tricky American English Pronunciation,"University of California, Irvine",Beginner
88,783,3.721343211507861,Teach English Now! Teaching Language Online,Arizona State University,Intermediate
88,64,3.9472961693152953,Architecting with Google Kubernetes Engine 日本語版,Google Cloud,Beginner
89,136,4.2632242295832015,Classical Sociological Theory,University of Amsterdam,Mixed
89,779,5.0,Systems Thinking In Public Health,Johns Hopkins University,Mixed
89,103,4.467886340708221,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Mixed
89,401,5.0,Hacia una práctica constructivista en el aula,Pontificia Universidad Católica de Chile,Mixed
89,765,4.9388421964169344,Successful Negotiation: Essential Strategies and Skills,University of Michigan,Mixed
89,223,4.278495162017893,Developing Industrial Internet of Things,University of Colorado Boulder,Intermediate
89,94,4.0770033374530525,Blockchain,University at Buffalo,Intermediate
89,736,4.3248034332716,Social and Economic Networks:  Models and Analysis,Stanford University,Advanced
90,481,4.435415589040155,Introduction to Corporate Finance,University of Pennsylvania,Mixed
90,564,4.867942638359558,Machine Learning,Stanford University,Mixed
90,403,4.179392046801107,Healing with the Arts,University of Florida,Mixed
90,708,4.026777048253825,Réussir le Changement,ESSEC Business School,Mixed
90,262,4.460888855641122,English for Journalism,University of Pennsylvania,Mixed
90,656,3.9786747787476524,Positive Psychology,The University of North Carolina at Chapel Hill,Mixed
90,126,4.39406553466397,"Cameras, Exposure, and Photography",Michigan State University,Mixed
90,614,4.455328654241282,More Introduction to Financial Accounting,University of Pennsylvania,Mixed
90,371,3.92799114565375,Geopolítica y gobernanza global: riesgos y oportunidades,ESADE Business and Law School,Mixed
90,410,3.8415025746648643,Homeland Security and Cybersecurity,University of Colorado System,Beginner
90,279,4.02440929303248,Equine Welfare and Management,"University of California, Davis",Beginner
90,885,4.383794036208497,Погружение в Python,Moscow Institute of Physics and Technology,Intermediate
90,485,4.128796181064804,Introduction to Data Analysis Using Excel,Rice University,Mixed
90,238,4.312490152907879,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",Stanford University,Intermediate
91,284,4.067889425706566,Essentials in Clinical Simulations Across the Health Professions,The George Washington University,Intermediate
91,875,4.5632533032776275,Étudier en France: French Intermediate course B1-B2,École Polytechnique,Intermediate
91,683,4.3289212344678365,Python Classes and Inheritance,University of Michigan,Intermediate
91,140,3.771275039073826,Cloud Computing,University of Illinois at Urbana-Champaign,Intermediate
91,727,3.9291914087942934,Six Sigma Green Belt,University System of Georgia,Intermediate
91,723,3.9907292178175946,Sequence Models,deeplearning.ai,Intermediate
91,611,4.054227572298556,"Modern Robotics:  Mechanics, Planning, and Control",Northwestern University,Intermediate
91,106,4.549119139173316,Building Resilient Streaming Analytics Systems on GCP,Google Cloud,Intermediate
91,416,4.096874557312404,IBM AI Engineering,IBM,Intermediate
91,397,4.604108931811865,Guitar for Beginners,Berklee College of Music,Mixed
91,623,3.7857373335258524,"Negotiation, Mediation and Conflict Resolution",ESSEC Business School,Beginner
91,398,3.653706087297994,Gut Check: Exploring Your Microbiome,University of California San Diego,Mixed
91,845,4.036372525090034,University Teaching,The University of Hong Kong,Beginner
91,678,4.337125942815365,Project Management & Other Tools for Career Development,"University of California, Irvine",Beginner
92,455,3.6717927317926913,International Law in Action: the Arbitration of International Disputes,Universiteit Leiden,Mixed
92,393,4.515797111304594,Grammar and Punctuation,"University of California, Irvine",Mixed
92,494,4.3117145538151105,Introduction to Financial Accounting,University of Pennsylvania,Mixed
92,82,4.225657710812447,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Mixed
92,887,4.42440420580848,Психолингвистика (Psycholinguistics),Saint Petersburg State University,Mixed
92,593,4.1983808377769245,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis",Mixed
92,850,3.6494800269683627,Using Python to Access Web Data,University of Michigan,Mixed
92,452,3.4523750168547878,International Cyber Conflicts,The State University of New York,Mixed
92,815,4.103030960565583,The Science of Well-Being,Yale University,Mixed
92,286,4.602259383985171,Essentials of Global Health,Yale University,Mixed
92,568,4.370490361865828,Machine Learning for Business Professionals,Google Cloud,Intermediate
92,836,4.438235740860985,Understanding Einstein: The Special Theory of Relativity,Stanford University,Beginner
92,211,3.961759257340164,Deep Learning,deeplearning.ai,Intermediate
92,824,3.797503092825888,Think Again I: How to Understand Arguments,Duke University,Beginner
92,758,4.102256654150713,Strategic Management,Copenhagen Business School,Mixed
93,734,4.832803951226682,Social Policy for Social Services & Health Practitioners,Columbia University,Beginner
93,47,4.588271179243142,Anatomy: Musculoskeletal and Integumentary Systems,University of Michigan,Beginner
93,716,4.315939194014355,School Health for Children and Adolescents,University of Colorado System,Beginner
93,86,3.9150291926735106,Becoming a changemaker: Introduction to Social Innovation,University of Cape Town,Beginner
93,243,4.266693294136643,Dynamic Public Speaking,University of Washington,Beginner
93,868,4.710328952379231,Write A Feature Length Screenplay For Film Or Television,Michigan State University,Beginner
93,460,4.765359872135766,International Women's Health and Human Rights,Stanford University,Beginner
93,489,4.218376097602919,Introduction to Discrete Mathematics for Computer Science,National Research University Higher School of Economics,Beginner
93,342,4.23552625741263,Fundamental Neuroscience for Neuroimaging,Johns Hopkins University,Beginner
94,804,4.315792299395269,The Manager's Toolkit: A Practical Guide to Managing People at Work,"Birkbeck, University of London",Mixed
94,311,4.047181962584366,Financial Engineering and Risk Management Part I,Columbia University,Mixed
94,503,4.237255252154492,Introduction to Marketing,University of Pennsylvania,Mixed
